text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
"Hi, what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs at uoft?",what research opportunities exist in Master of Education in Counselling Psychology; (Global Mental Health & Counselling Psychology Field) Dual Degree Programs at UOFT?,1,24,24,train,positive
"Hi, what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs at uoft?",How can I give feedback about practicum-related issues?,0,24,498,train,random
"Hi, what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs at uoft?",where do Master of Education in Counselling Psychology (Global Mental Health & Counselling Psychology Field) graduates from UOFT typically work?,0,24,10,train,hard
what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs uoft? Any idea?,what research opportunities exist in Master of Education in Counselling Psychology; (Global Mental Health & Counselling Psychology Field) Dual Degree Programs at UOFT?,1,24,24,dev,positive
what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs uoft? Any idea?,can you explain the structure of Music at UOFT?,0,24,111,dev,random
what research chance exist in master education in counselling psychology global mental health counselling psychology field dual degree programs uoft? Any idea?,where do Master of Education in Counselling Psychology (Global Mental Health & Counselling Psychology Field) graduates from UOFT typically work?,0,24,10,dev,hard
what are the admission prerequisite master of applied science masc at uoft? Thanks.,what are the admission requirements for Master of Applied Science (MASc) at UOFT?,1,25,25,train,positive
what are the admission prerequisite master of applied science masc at uoft? Thanks.,what kind of research is done in Medical Science at UOFT?,0,25,139,train,random
what are the admission prerequisite master of applied science masc at uoft? Thanks.,can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,25,75,train,hard
what the admission prerequisite for master of applied science masc at uoft?,what are the admission requirements for Master of Applied Science (MASc) at UOFT?,1,25,25,train,positive
what the admission prerequisite for master of applied science masc at uoft?,"I'm an international student, where can I find information on study permits and work permits?",0,25,473,train,random
what the admission prerequisite for master of applied science masc at uoft?,can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,25,75,train,hard
what are the admission prerequisite for master of applied science masc at uoft?,what are the admission requirements for Master of Applied Science (MASc) at UOFT?,1,25,25,dev,positive
what are the admission prerequisite for master of applied science masc at uoft?,How do I extend my study permit?,0,25,459,dev,random
what are the admission prerequisite for master of applied science masc at uoft?,can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,25,75,dev,hard
what are the vocation prognosis master forest conservation alumna uoft? Thanks.,what are the career prospects for Master of Forest Conservation graduates from UOFT?,1,26,26,train,positive
what are the vocation prognosis master forest conservation alumna uoft? Thanks.,Why didn't I receive the alert right away - or at all?,0,26,299,train,random
what are the vocation prognosis master forest conservation alumna uoft? Thanks.,what subjects will I study in Master of Forest Conservation at UOFT?,0,26,44,train,hard
what the vocation prognosis master of forest conservation alumnus uoft? Any idea?,what are the career prospects for Master of Forest Conservation graduates from UOFT?,1,26,26,train,positive
what the vocation prognosis master of forest conservation alumnus uoft? Any idea?,How and when will I receive my scholarship/award payment?,0,26,377,train,random
what the vocation prognosis master of forest conservation alumnus uoft? Any idea?,what subjects will I study in Master of Forest Conservation at UOFT?,0,26,44,train,hard
Could you tell me what are the vocation prognosis for master of forest conservation alum from uoft?,what are the career prospects for Master of Forest Conservation graduates from UOFT?,1,26,26,dev,positive
Could you tell me what are the vocation prognosis for master of forest conservation alum from uoft?,"can you explain the structure of Health Policy, Management and Evaluation at UOFT?",0,26,154,dev,random
Could you tell me what are the vocation prognosis for master of forest conservation alum from uoft?,can you explain the structure of Forest Conservation at UOFT?,0,26,145,dev,hard
"Hi, what makes the global executive master business administration for healthcare the life sciences gemba hls plan uoft unequaled?",what makes the Global Executive Master of Business Administration for Healthcare and the Life Sciences (GEMBA-HLS) program at UOFT unique?,1,27,27,train,positive
"Hi, what makes the global executive master business administration for healthcare the life sciences gemba hls plan uoft unequaled?",what are the admission requirements for Spanish at UOFT?,0,27,177,train,random
