query,expected_faq_id,split,substitutions
Could you tell me i obtain a fishy expect email from a u of t account how can i assure if it s true?,477,dev,received>obtain suspicious>fishy looking>expect tell>assure legitimate>true
Help needed: how am i paired a practicum?,478,train,matched>paired
how am i paired to a practicum?,478,train,matched>paired
how am paired to practicum? Any idea?,478,dev,matched>paired
Quick question: what is the practicum administration system pas?,479,train,
Could you tell me what is the practicum administration system pas?,479,train,
"Hi, what is practicum administration system pas?",479,dev,
"Hi, where do i determine data the practicum courses swk4701h practicum 1 and swk4702y practicum 2?",480,train,find>determine information>data
where do i get data about the practicum courses swk4701h practicum 1 and swk4702y practicum 2? Any idea?,480,train,find>get information>data
where do i see data about the practicum courses swk4701h practicum 1 and swk4702y practicum 2? Thanks.,480,dev,find>see information>data
do you always have a practicum for every student? Any idea?,481,train,
do you always practicum for every student?,481,train,
Help needed: do you always have a practicum for every student?,481,dev,
can i discover my own practicum? Thanks.,482,train,find>discover
"Hi, can i discover own practicum?",482,train,find>discover
can i determine own practicum?,482,dev,find>determine
Quick question: is essential practicum complies my asserted field of survey?,483,train,necessary>essential declared>asserted study>survey
Quick question: is it essential that practicum complies announced field of survey?,483,train,necessary>essential declared>announced study>survey
Quick question: is essential that my practicum complies with my announced field of report?,483,dev,necessary>essential declared>announced study>report
"Hi, am need to have patrol check come for my practicum?",484,train,required>need police>patrol done>come
Help needed: am need to have a patrol check come for practicum?,484,train,required>need police>patrol done>come
Quick question: am i necessary to a patrol check come for my practicum?,484,dev,required>necessary police>patrol done>come
"Hi, are all practicums reserved for fifsw students?",485,train,
are all practicums reserved for fifsw students? Any idea?,485,train,
Quick question: are all practicums reserved fifsw students?,485,dev,
"Hi, where do take my vulnerable sector check clearance missive?",486,train,submit>take letter>missive
Help needed: where do i take my vulnerable sector check clearance missive?,486,train,submit>take letter>missive
where take my vulnerable sector check clearance missive?,486,dev,submit>take letter>missive
do you extend practicums outer toronto? Any idea?,487,train,offer>extend outside>outer
"Hi, do extend practicums away toronto?",487,train,offer>extend outside>away
do you extend practicums outer of toronto? Thanks.,487,dev,offer>extend outside>outer
"Hi, where can get practicum data for international students?",488,train,find>get information>data
"Hi, where can discover practicum data for international students?",488,train,find>discover information>data
Could you tell me where i see practicum data for international students?,488,dev,find>see information>data
how do i guarantee that be assigned to a unique practicum organization?,489,train,ensure>guarantee specific>unique
Help needed: how do i secure will assigned to a particular practicum organization?,489,train,ensure>secure specific>particular
Help needed: how ascertain i will be assigned a unique practicum organization?,489,dev,ensure>ascertain specific>unique
i reviewed your partner organizations on the fifsw site why is that i do not look a special practicum in year s alternative? Thanks.,490,train,website>site see>look particular>special options>alternative
Help needed: i reviewed your partner organizations on the fifsw site why that not realize a special practicum in this year s alternative?,490,train,website>site see>realize particular>special options>alternative
i reviewed your partner organizations on fifsw site why is it that i do not find a specific practicum this year s alternative?,490,dev,website>site see>find particular>specific options>alternative
Quick question: can i ascertain that i am put in a hospital setting?,491,train,ensure>ascertain placed>put
Quick question: can i ascertain that i am put a hospital setting?,491,train,ensure>ascertain placed>put
can i insure that i am put in hospital setting?,491,dev,ensure>insure placed>put
Quick question: can exhaustive both of my practicums at hospitals in toronto?,492,train,complete>exhaustive
Could you tell me can i thorough both of my practicums at hospitals in toronto?,492,train,complete>thorough
Quick question: can i exhaustive both of my practicums hospitals toronto?,492,dev,complete>exhaustive
Could you tell me what happens i do not take an interview at one of selection?,493,train,get>take choices>selection
what happens if do not find an interview at one of my selection? Any idea?,493,train,get>find choices>selection
what happens if i do not find an interview one of my selection?,493,dev,get>find choices>selection
Quick question: why work volunteer experience not considered when paired for interview?,494,train,matched>paired
Could you tell me why is my work volunteer experience not considered i am paired interview?,494,train,matched>paired
"Hi, why my work volunteer experience not considered when am paired for an interview?",494,dev,matched>paired
can i barter practicums a classmate after been assigned?,495,train,trade>barter
Quick question: can i barter practicums with classmate after have been assigned?,495,train,trade>barter
can swap practicums with classmate after i have assigned? Thanks.,495,dev,trade>swap
i was official to beginning practicum at a peculiar organization and it now cancelled what occur? Thanks.,496,train,confirmed>official start>beginning particular>peculiar happened>occur
Could you tell me i was official commence practicum a special organization and it is now cancelled occur?,496,train,confirmed>official start>commence particular>special happened>occur
i was official commence practicum a specific organization and it is now cancelled what occur?,496,dev,confirmed>official start>commence particular>specific happened>occur
Could you tell me what is an ffl?,497,train,
"Hi, what ffl?",497,train,
Help needed: what is an ffl?,497,dev,
Help needed: how can have feedback about practicum correlate topic?,498,train,give>have related>correlate issues>topic
how can i have feedback about practicum correlate topic? Thanks.,498,train,give>have related>correlate issues>topic
how can i impart feedback practicum connected topic? Any idea?,498,dev,give>impart related>connected issues>topic
Help needed: i finished my practicum why do even have ipr tier copy?,499,train,still>even grade>tier transcript>copy
Help needed: i finished my practicum why do i nonetheless ipr on my class copy?,499,train,still>nonetheless grade>class transcript>copy
Help needed: i finished practicum why do i even have ipr my class copy?,499,dev,still>even grade>class transcript>copy
how do become a field instructor? Thanks.,500,train,
how i become field instructor? Thanks.,500,train,
how become a field instructor? Any idea?,500,dev,
